timestamp,track_id,track_point_index,target_type,range_km,range_rate_mps,velocity_mps,radial_direction,azimuth_deg,elevation_deg,altitude_m,rcs_m2,signal_strength_db,snr_db,doppler_hz,bearing_rate_deg_s,noise_floor_db,clutter_index,weather_attenuation_db,jam_state,jam_power_db,false_target_count,burn_through_flag,track_quality,confidence
2026-01-01 00:03:32,1012,2,drone,43.073,24.036,24.127,outgoing,58.293,0.895,906.2,0.2587,-39.108,32.405,351.04,0.0856,-84.512,0.048,0.066,none,0.0,0,1,0.946,0.948
2026-01-01 00:03:34,1010,19,drone,93.519,-52.247,52.219,incoming,8.306,7.955,993.74,0.7413,-43.668,51.006,-933.292,-0.0957,-86.006,0.214,0.098,none,0.0,0,1,0.916,0.869
2026-01-01 00:03:34,1011,8,drone,57.056,33.947,34.19,outgoing,203.296,11.621,644.58,0.4411,-40.989,37.177,246.45,0.2859,-90.889,0.092,1.879,none,0.0,0,1,0.957,0.971
2026-01-01 00:03:34,1012,3,drone,43.308,24.033,24.124,outgoing,58.139,1.201,927.76,0.2921,-43.523,33.156,288.055,0.1161,-84.015,0.227,2.96,none,0.0,0,1,0.923,0.908
2026-01-01 00:03:36,1010,20,drone,93.97,-56.009,56.147,incoming,7.988,7.796,1003.89,0.5997,-46.752,49.713,-721.36,-0.0695,-85.102,0.22,2.586,none,0.0,0,1,0.966,0.912
2026-01-01 00:03:36,1012,4,drone,43.375,23.717,23.67,outgoing,58.281,0.835,931.62,0.2556,-41.173,34.381,337.699,0.1062,-85.904,0.085,1.782,none,0.0,0,1,0.945,0.99
2026-01-01 00:03:37,1006,20,aircraft,282.902,210.376,210.489,outgoing,333.321,16.575,3488.94,6.6454,-60.832,34.262,3076.751,0.3073,-94.48,0.215,1.555,none,0.0,0,1,0.933,0.909
2026-01-01 00:03:37,1011,9,drone,56.679,35.125,34.889,outgoing,204.556,11.926,634.6,0.4297,-41.539,37.667,485.907,0.3081,-88.446,0.081,3.157,none,0.0,0,1,0.966,0.938
2026-01-01 00:03:38,1010,21,drone,93.61,-55.802,55.918,incoming,8.498,8.406,1019.74,0.7663,-42.019,53.123,-707.791,-0.0366,-86.913,0.194,0.71,none,0.0,0,1,0.93,0.923
2026-01-01 00:03:38,1012,5,drone,43.212,23.452,23.463,outgoing,58.797,1.171,905.82,0.2585,-43.363,32.507,354.055,0.0907,-83.821,0.129,2.99,none,0.0,0,1,0.954,0.929
2026-01-01 00:03:38,1013,0,drone,28.991,-17.867,18.079,incoming,233.857,7.451,370.76,0.0576,-43.829,27.787,-202.333,-0.0846,-91.681,0.069,1.87,none,0.0,0,1,0.957,0.939
2026-01-01 00:03:40,1010,22,drone,93.678,-58.517,58.47,incoming,8.544,8.576,1020.08,0.7255,-43.866,48.186,-1052.027,-0.0437,-85.786,0.159,1.602,none,0.0,0,1,0.99,0.904
2026-01-01 00:03:40,1011,10,drone,56.763,36.717,36.641,outgoing,205.616,11.517,648.21,0.3997,-41.551,40.49,368.197,0.306,-88.987,0.156,0.699,none,0.0,0,1,0.962,0.961
2026-01-01 00:03:40,1012,6,drone,44.053,21.419,23.551,outgoing,58.373,0.919,859.3,0.2758,-56.997,4.716,332.015,0.1314,-85.253,0.11,3.269,barrage,18.355,3,0,0.632,0.779
2026-01-01 00:03:42,1006,21,aircraft,287.9,213.564,213.596,outgoing,335.01,16.562,3536.81,6.4614,-61.26,31.453,1773.564,0.2678,-95.593,0.205,1.225,none,0.0,0,1,0.977,0.899
2026-01-01 00:03:42,1010,23,drone,93.356,-59.398,59.218,incoming,8.108,8.406,999.91,0.6565,-45.362,49.018,-1009.462,-0.0648,-86.656,0.141,1.891,none,0.0,0,1,0.956,0.982
2026-01-01 00:03:42,1012,7,drone,43.663,22.68,22.923,outgoing,58.908,1.259,940.86,0.2509,-42.076,35.768,242.734,0.0673,-85.714,0.118,2.764,none,0.0,0,1,0.934,0.95
2026-01-01 00:03:42,1013,1,drone,29.195,-18.334,18.231,incoming,233.672,6.789,370.12,0.051,-46.046,29.032,-249.878,-0.0533,-90.878,0.1,1.335,none,0.0,0,1,0.921,0.934
2026-01-01 00:03:43,1011,11,drone,57.533,38.492,38.428,outgoing,206.617,11.939,654.68,0.4784,-40.343,38.381,659.444,0.296,-88.274,0.053,1.032,none,0.0,0,1,0.956,0.957
2026-01-01 00:03:44,1010,24,drone,92.676,-62.9,62.721,incoming,7.933,7.992,1002.83,0.8275,-44.093,53.57,-714.98,-0.0476,-84.097,0.061,2.238,none,0.0,0,1,0.956,0.943
2026-01-01 00:03:44,1012,8,drone,43.736,23.106,22.994,outgoing,59.143,1.146,927.53,0.257,-41.439,33.014,408.811,0.0803,-84.431,0.16,1.334,none,0.0,0,1,0.946,0.874
2026-01-01 00:03:46,1010,25,drone,92.997,-65.103,64.719,incoming,7.457,8.115,1006.61,0.8363,-45.669,46.309,-881.734,-0.0539,-85.921,0.144,3.234,none,0.0,0,1,0.986,0.948
2026-01-01 00:03:46,1011,12,drone,57.589,38.761,38.878,outgoing,207.832,12.115,623.03,0.4718,-42.712,39.571,565.312,0.2786,-89.95,0.034,0.643,none,0.0,0,1,0.981,0.926
2026-01-01 00:03:46,1012,9,drone,43.589,22.541,22.302,outgoing,59.403,0.058,916.41,0.238,-40.388,36.72,325.863,0.1003,-83.373,0.057,2.69,none,0.0,0,1,0.944,0.95
2026-01-01 00:03:46,1013,2,drone,28.333,-19.895,18.831,incoming,233.759,6.122,374.58,0.0505,-56.31,11.002,-220.257,-0.1158,-91.624,0.225,0.164,barrage,13.219,2,1,0.691,0.838
2026-01-01 00:03:47,1006,22,aircraft,285.359,215.374,215.944,outgoing,336.119,16.351,3490.12,5.7784,-60.918,32.499,2788.546,0.2766,-94.624,0.124,2.877,none,0.0,0,1,0.967,0.924
2026-01-01 00:03:48,1010,26,drone,92.903,-66.053,66.379,incoming,7.934,8.279,1006.77,0.7949,-43.155,50.288,-520.265,-0.0862,-85.652,0.104,2.783,none,0.0,0,1,0.934,0.941
2026-01-01 00:03:48,1012,10,drone,43.741,22.156,22.444,outgoing,59.301,1.301,907.92,0.225,-43.593,30.727,363.32,0.0674,-84.018,0.199,3.131,none,0.0,0,1,0.955,0.99
2026-01-01 00:03:49,1011,13,drone,57.325,39.005,39.127,outgoing,207.882,11.459,658.53,0.4977,-42.164,37.619,299.066,0.3154,-90.703,0.196,3.284,none,0.0,0,1,0.97,0.898
2026-01-01 00:03:50,1010,27,drone,92.904,-66.686,66.743,incoming,7.648,8.508,1006.18,0.7377,-44.576,50.163,-425.896,-0.0388,-83.934,0.189,2.706,none,0.0,0,1,0.96,0.892
2026-01-01 00:03:50,1012,11,drone,43.755,22.28,21.979,outgoing,59.413,1.314,891.76,0.2293,-43.931,32.209,267.241,0.0702,-84.289,0.187,2.882,none,0.0,0,1,0.941,0.958
2026-01-01 00:03:50,1013,3,drone,28.846,-17.922,17.854,incoming,233.164,7.102,362.49,0.0618,-44.78,29.994,-158.832,-0.0742,-90.123,0.086,0.963,none,0.0,0,1,0.942,0.99
2026-01-01 00:03:52,1006,23,aircraft,287.527,214.319,214.39,outgoing,337.612,16.776,3528.88,5.5787,-62.543,34.049,1612.236,0.2418,-95.975,0.134,2.167,none,0.0,0,1,0.942,0.902
2026-01-01 00:03:52,1010,28,drone,93.141,-70.97,71.036,incoming,7.603,8.368,998.31,0.7408,-42.109,56.161,-522.673,-0.0633,-84.263,0.228,0.013,none,0.0,0,1,0.965,0.96
2026-01-01 00:03:52,1011,14,drone,57.215,40.631,41.948,outgoing,210.173,11.481,658.5,0.4804,-55.034,7.495,596.111,0.2236,-86.361,0.056,0.559,barrage,23.775,3,1,0.727,0.682
2026-01-01 00:03:52,1012,12,drone,43.786,22.32,22.139,outgoing,59.57,0.939,918.6,0.2562,-41.054,34.28,177.799,0.0899,-85.124,0.118,1.576,none,0.0,0,1,0.982,0.931
2026-01-01 00:03:54,1012,13,drone,43.919,21.307,21.503,outgoing,60.066,0.648,916.66,0.2356,-44.686,30.447,160.464,0.1239,-84.298,0.249,3.019,none,0.0,0,1,0.938,0.925
2026-01-01 00:03:54,1013,4,drone,28.751,-17.789,18.0,incoming,233.025,6.861,373.58,0.0511,-43.986,30.535,-222.643,-0.0613,-90.116,0.066,2.439,none,0.0,0,1,0.959,0.892
2026-01-01 00:03:55,1011,15,drone,58.403,43.267,42.968,outgoing,209.493,12.059,648.96,0.4196,-55.874,0.367,726.856,0.3536,-87.009,0.14,2.43,barrage,25.349,3,1,0.715,0.722
2026-01-01 00:03:56,1012,14,drone,43.658,21.269,21.455,outgoing,60.341,0.61,912.6,0.2673,-39.502,38.843,287.506,0.0952,-83.529,0.045,0.003,none,0.0,0,1,0.938,0.942
2026-01-01 00:03:57,1006,24,aircraft,289.692,219.408,219.321,outgoing,338.74,16.463,3469.01,5.5423,-60.1,35.193,1848.845,0.2683,-96.521,0.245,0.635,none,0.0,0,1,0.985,0.893
2026-01-01 00:03:58,1011,16,drone,58.178,43.558,43.366,outgoing,210.384,11.763,639.17,0.4659,-40.995,37.537,421.188,0.3196,-88.081,0.25,0.422,none,0.0,0,1,0.921,0.919
2026-01-01 00:03:58,1012,15,drone,43.551,20.741,20.567,outgoing,60.84,1.529,942.07,0.2301,-42.136,34.438,219.412,0.089,-83.349,0.223,1.763,none,0.0,0,1,0.962,0.88
2026-01-01 00:03:58,1013,5,drone,28.669,-18.498,18.467,incoming,232.935,6.961,378.98,0.0516,-45.713,30.761,-282.879,-0.0699,-90.372,0.242,1.235,none,0.0,0,1,0.99,0.942
2026-01-01 00:04:00,1012,16,drone,43.98,21.124,21.241,outgoing,60.313,0.79,886.85,0.2155,-41.007,34.784,169.413,0.0828,-84.817,0.127,1.278,none,0.0,0,1,0.958,0.99
2026-01-01 00:04:01,1011,17,drone,58.289,45.142,45.197,outgoing,211.409,11.652,652.39,0.4562,-39.245,38.82,388.633,0.2972,-88.224,0.117,0.173,none,0.0,0,1,0.959,0.927
2026-01-01 00:04:02,1006,25,aircraft,289.977,214.071,214.061,outgoing,340.647,16.34,3772.68,6.1641,-66.412,15.803,3114.24,0.2329,-93.661,0.134,2.812,spot,11.178,0,1,0.819,0.837
2026-01-01 00:04:02,1012,17,drone,43.56,20.856,20.778,outgoing,60.709,0.399,899.15,0.2554,-43.965,33.084,191.619,0.1023,-85.476,0.173,1.952,none,0.0,0,1,0.945,0.941
2026-01-01 00:04:02,1013,6,drone,28.647,-19.326,19.075,incoming,232.923,6.54,379.53,0.0502,-44.178,29.345,-294.154,-0.0499,-91.191,0.083,1.923,none,0.0,0,1,0.955,0.929
2026-01-01 00:04:04,1011,18,drone,58.483,45.935,45.922,outgoing,213.016,11.367,649.69,0.4638,-41.017,36.319,806.315,0.3061,-87.109,0.127,2.52,none,0.0,0,1,0.95,0.952
2026-01-01 00:04:04,1012,18,drone,43.937,20.127,20.136,outgoing,61.13,1.232,903.48,0.2612,-41.103,37.095,164.85,0.0902,-85.927,0.246,2.022,none,0.0,0,1,0.944,0.932
2026-01-01 00:04:06,1012,19,drone,43.561,19.183,19.229,outgoing,60.643,0.674,951.91,0.2437,-51.441,12.299,282.064,0.0454,-83.611,0.094,3.403,barrage,19.821,3,0,0.639,0.711
2026-01-01 00:04:06,1013,7,drone,28.601,-18.215,18.463,incoming,232.159,7.051,372.59,0.0556,-44.447,29.668,-299.458,-0.0922,-91.107,0.146,1.403,none,0.0,0,1,0.914,0.975
2026-01-01 00:04:07,1006,26,aircraft,293.028,222.93,223.155,outgoing,341.424,15.966,3457.26,6.1373,-62.017,34.182,3532.998,0.285,-94.931,0.145,0.871,none,0.0,0,1,0.904,0.961
2026-01-01 00:04:07,1011,19,drone,58.546,47.496,47.616,outgoing,213.247,12.21,628.76,0.4136,-43.759,36.362,616.761,0.2848,-87.116,0.176,1.897,none,0.0,0,1,0.948,0.948
2026-01-01 00:04:07,1014,0,drone,79.79,48.776,48.723,outgoing,214.596,3.957,308.21,0.2229,-47.423,38.826,802.717,-0.056,-91.119,0.228,2.947,none,0.0,0,1,0.938,0.916
2026-01-01 00:04:08,1012,20,drone,44.69,20.611,19.602,outgoing,60.83,1.938,809.1,0.2637,-46.753,15.951,228.387,0.1479,-82.904,0.038,2.75,spot,17.985,0,1,0.856,0.76
2026-01-01 00:04:10,1011,20,drone,58.859,49.24,49.004,outgoing,214.292,11.801,657.66,0.411,-40.771,38.297,633.025,0.2891,-88.365,0.075,0.775,none,0.0,0,1,0.961,0.954
2026-01-01 00:04:10,1012,21,drone,44.094,18.439,18.493,outgoing,61.694,0.969,908.29,0.2541,-42.748,30.824,251.951,0.0346,-84.452,0.052,2.674,none,0.0,0,1,0.943,0.99
2026-01-01 00:04:10,1013,8,drone,28.646,-18.674,18.853,incoming,232.52,7.296,367.57,0.0643,-43.897,30.852,-179.289,-0.0568,-89.094,0.024,0.298,none,0.0,0,1,0.962,0.947
2026-01-01 00:04:10,1014,1,drone,80.819,46.428,46.75,outgoing,214.737,4.013,309.18,0.2915,-46.05,41.424,787.185,-0.0477,-88.285,0.096,2.699,none,0.0,0,1,0.96,0.916
2026-01-01 00:04:12,1006,27,aircraft,293.691,219.734,219.684,outgoing,342.624,15.947,3501.86,6.7881,-60.978,30.848,2295.347,0.2905,-93.855,0.076,2.912,none,0.0,0,1,0.952,0.98
2026-01-01 00:04:12,1012,22,drone,44.175,19.158,18.956,outgoing,61.848,1.13,940.28,0.2708,-43.377,31.685,251.348,0.0625,-84.123,0.065,3.394,none,0.0,0,1,0.976,0.942
2026-01-01 00:04:13,1014,2,drone,80.582,46.581,46.606,outgoing,214.412,3.748,292.22,0.229,-48.499,37.566,717.534,-0.0674,-89.475,0.215,3.051,none,0.0,0,1,0.931,0.922
2026-01-01 00:04:14,1012,23,drone,44.844,20.161,19.303,outgoing,61.258,1.123,907.32,0.2367,-47.561,13.647,248.285,0.2372,-85.485,0.181,0.295,deceptive,23.83,6,1,0.747,0.67
2026-01-01 00:04:14,1013,9,drone,28.354,-18.885,19.643,incoming,232.012,6.427,328.45,0.0497,-54.453,8.014,-304.137,0.0843,-91.338,0.214,1.418,spot,13.446,0,1,0.827,0.837
2026-01-01 00:04:15,1015,0,drone,80.87,-56.232,56.437,incoming,265.558,9.53,520.72,0.2117,-55.176,23.169,-626.971,-0.1809,-90.953,0.081,1.055,spot,10.348,0,1,0.749,0.791
2026-01-01 00:04:16,1012,24,drone,43.682,18.154,18.119,outgoing,62.377,1.52,909.94,0.2349,-41.005,31.692,298.601,0.1468,-83.601,0.139,0.568,none,0.0,0,1,0.952,0.92
2026-01-01 00:04:16,1014,3,drone,81.121,48.266,47.063,outgoing,214.419,3.523,310.47,0.2307,-55.441,14.706,498.418,-0.1157,-89.481,0.043,2.58,deceptive,21.594,3,1,0.691,0.759
2026-01-01 00:04:17,1006,28,aircraft,299.26,234.861,232.068,outgoing,343.98,16.341,3431.96,6.5172,-67.325,12.527,3170.388,0.312,-95.944,0.086,2.706,deceptive,14.943,5,1,0.712,0.799
2026-01-01 00:04:17,1015,1,drone,80.99,-52.256,52.153,incoming,265.841,9.873,489.61,0.2457,-45.824,37.945,-892.209,-0.0945,-90.674,0.193,1.096,none,0.0,0,1,0.952,0.99
2026-01-01 00:04:18,1012,25,drone,44.066,17.632,17.595,outgoing,62.664,1.427,902.82,0.2185,-42.808,36.202,151.816,0.0761,-85.16,0.166,0.13,none,0.0,0,1,0.96,0.943
2026-01-01 00:04:18,1013,10,drone,28.413,-18.955,19.257,incoming,229.979,7.342,348.76,0.0531,-53.342,10.15,-335.045,-0.0252,-91.845,0.24,3.149,spot,11.748,0,1,0.78,0.888
2026-01-01 00:04:19,1014,4,drone,80.648,47.362,47.555,outgoing,213.481,4.358,317.45,0.2346,-43.838,41.208,554.689,-0.0477,-90.494,0.094,0.307,none,0.0,0,1,0.965,0.927
2026-01-01 00:04:19,1015,2,drone,79.983,-49.255,50.371,incoming,265.428,9.527,483.65,0.282,-54.439,23.624,-712.422,-0.2461,-90.259,0.073,2.152,deceptive,10.245,2,1,0.654,0.874
2026-01-01 00:04:20,1012,26,drone,44.547,17.971,18.79,outgoing,63.682,1.143,905.48,0.2242,-49.18,16.255,144.18,0.0667,-85.478,0.036,1.917,barrage,14.47,2,0,0.629,0.756
2026-01-01 00:04:21,1015,3,drone,80.452,-48.984,48.549,incoming,264.321,9.812,501.35,0.2693,-50.02,19.619,-540.695,-0.1209,-92.343,0.025,1.132,spot,16.256,0,1,0.775,0.801
2026-01-01 00:04:22,1006,29,aircraft,296.602,229.928,229.767,outgoing,345.701,16.77,3527.79,5.3166,-63.018,30.399,3434.333,0.2732,-95.413,0.221,3.383,none,0.0,0,1,0.929,0.868
2026-01-01 00:04:22,1012,27,drone,44.25,17.439,18.098,outgoing,62.211,1.874,899.39,0.2376,-51.728,11.044,154.893,0.1468,-83.584,0.089,0.37,barrage,17.784,2,0,0.726,0.792
2026-01-01 00:04:22,1013,11,drone,27.563,-20.3,19.702,incoming,231.134,7.739,353.99,0.0366,-59.431,-6.215,-275.645,-0.0502,-92.118,0.236,2.366,barrage,23.595,2,0,0.668,0.695
2026-01-01 00:04:22,1014,5,drone,82.094,44.7,43.047,outgoing,212.779,3.929,287.09,0.1874,-54.593,12.262,488.916,-0.2274,-90.228,0.082,1.081,barrage,24.343,1,1,0.671,0.718
2026-01-01 00:04:23,1015,4,drone,81.022,-44.074,44.801,incoming,264.882,9.709,495.08,0.3023,-53.717,21.21,-610.417,-0.1098,-92.323,0.156,3.297,spot,13.299,0,1,0.797,0.791
2026-01-01 00:04:24,1012,28,drone,43.981,17.103,17.297,outgoing,62.893,1.25,898.42,0.2195,-41.26,34.469,214.508,0.0819,-85.314,0.098,0.188,none,0.0,0,1,0.958,0.938
2026-01-01 00:04:25,1014,6,drone,80.284,45.698,45.667,outgoing,213.356,3.836,306.37,0.2662,-45.38,46.842,516.026,-0.076,-89.992,0.069,0.076,none,0.0,0,1,0.97,0.99
2026-01-01 00:04:25,1015,5,drone,81.187,-46.185,44.603,incoming,264.892,8.694,466.09,0.234,-58.87,9.537,-474.197,-0.1215,-92.831,0.064,1.202,barrage,19.371,3,1,0.735,0.744
2026-01-01 00:04:26,1013,12,drone,28.549,-17.664,19.346,incoming,231.607,6.616,361.03,0.0436,-54.274,12.943,-125.911,-0.1504,-89.799,0.069,2.471,spot,9.688,0,1,0.867,0.91
2026-01-01 00:04:27,1006,30,aircraft,300.417,224.978,225.556,outgoing,348.047,16.649,3614.92,7.6638,-73.059,7.224,2210.976,0.2443,-94.644,0.206,2.524,barrage,19.719,2,1,0.752,0.759
2026-01-01 00:04:27,1015,6,drone,80.298,-42.986,43.152,incoming,264.356,9.358,500.67,0.231,-46.988,34.607,-689.85,-0.0759,-91.394,0.052,2.853,none,0.0,0,1,0.921,0.904
2026-01-01 00:04:28,1014,7,drone,80.77,44.854,45.02,outgoing,213.183,3.575,305.7,0.2662,-44.995,41.012,400.816,-0.0748,-88.547,0.244,0.799,none,0.0,0,1,0.946,0.839
2026-01-01 00:04:29,1015,7,drone,80.429,-39.607,39.655,incoming,264.662,9.453,496.69,0.2409,-47.459,39.668,-567.52,-0.0494,-92.977,0.187,2.442,none,0.0,0,1,0.976,0.925
2026-01-01 00:04:30,1013,13,drone,28.156,-19.546,19.649,incoming,231.042,7.612,346.08,0.0549,-47.545,24.507,-228.51,-0.0926,-90.798,0.225,3.392,none,0.0,0,1,0.943,0.963
2026-01-01 00:04:31,1014,8,drone,81.533,44.65,44.235,outgoing,213.076,3.837,304.74,0.2686,-47.476,44.084,784.603,-0.0793,-89.184,0.031,2.715,none,0.0,0,1,0.97,0.965
2026-01-01 00:04:31,1015,8,drone,81.051,-37.662,37.687,incoming,264.32,9.217,492.89,0.2226,-46.873,35.999,-273.338,-0.1071,-92.342,0.184,2.153,none,0.0,0,1,0.93,0.896
2026-01-01 00:04:33,1015,9,drone,80.044,-37.3,36.531,incoming,263.258,9.847,459.36,0.2291,-56.077,18.648,-353.254,-0.1108,-92.495,0.222,0.026,deceptive,13.405,2,1,0.767,0.812
2026-01-01 00:04:34,1013,14,drone,27.951,-20.475,20.24,incoming,230.673,7.25,360.51,0.0404,-46.303,30.088,-303.009,-0.0449,-89.808,0.216,1.805,none,0.0,0,1,0.933,0.936
2026-01-01 00:04:34,1014,9,drone,82.617,41.745,41.817,outgoing,212.084,4.428,316.11,0.1805,-50.853,24.727,497.643,-0.1251,-90.167,0.188,0.339,spot,13.234,0,1,0.85,0.764
2026-01-01 00:04:35,1015,10,drone,80.646,-33.993,33.75,incoming,263.764,9.5,494.49,0.2552,-48.715,37.565,-474.304,-0.0821,-91.655,0.161,2.691,none,0.0,0,1,0.978,0.938
2026-01-01 00:04:37,1014,10,drone,81.714,42.154,42.25,outgoing,212.371,3.226,281.6,0.2406,-53.868,19.041,741.169,-0.1349,-88.443,0.231,2.912,deceptive,15.86,3,1,0.802,0.754
2026-01-01 00:04:37,1015,11,drone,80.203,-31.867,31.583,incoming,263.826,9.616,513.09,0.1953,-47.437,35.02,-302.154,-0.0622,-91.117,0.166,2.751,none,0.0,0,1,0.929,0.9
2026-01-01 00:04:38,1013,15,drone,28.066,-19.653,19.575,incoming,230.44,7.575,377.08,0.056,-45.297,30.557,-159.866,-0.0497,-91.177,0.039,2.311,none,0.0,0,1,0.946,0.927
2026-01-01 00:04:39,1015,12,drone,80.067,-31.091,31.072,incoming,263.77,9.765,499.56,0.2211,-48.326,37.099,-546.183,-0.1065,-92.044,0.043,2.994,none,0.0,0,1,0.979,0.939
2026-01-01 00:04:40,1014,11,drone,81.872,42.631,42.735,outgoing,212.294,4.277,312.1,0.2652,-47.878,38.21,504.828,-0.0762,-89.303,0.082,3.383,none,0.0,0,1,0.939,0.928
2026-01-01 00:04:40,1016,0,drone,102.863,-36.998,37.429,incoming,14.001,8.437,477.25,0.485,-51.895,9.375,-504.555,-0.3451,-95.354,0.097,0.564,deceptive,20.056,2,1,0.755,0.79
2026-01-01 00:04:41,1015,13,drone,80.052,-28.509,28.49,incoming,263.465,9.077,493.46,0.2686,-48.474,37.35,-330.077,-0.089,-90.227,0.197,3.166,none,0.0,0,1,0.953,0.99
2026-01-01 00:04:42,1013,16,drone,27.98,-18.733,19.005,incoming,230.503,7.592,370.75,0.0441,-58.426,1.827,-168.709,-0.0792,-92.315,0.149,2.429,barrage,17.272,2,0,0.751,0.721
2026-01-01 00:04:43,1014,12,drone,81.888,42.895,42.895,outgoing,212.145,3.965,318.92,0.2266,-45.255,42.614,541.203,-0.1043,-87.917,0.032,2.316,none,0.0,0,1,0.943,0.931
2026-01-01 00:04:43,1015,14,drone,79.653,-27.217,26.696,incoming,264.175,9.338,458.98,0.1561,-52.825,23.536,-237.363,-0.11,-90.901,0.051,2.007,spot,13.791,0,1,0.821,0.83
2026-01-01 00:04:45,1015,15,drone,80.642,-26.249,26.133,incoming,263.39,9.334,485.41,0.2599,-46.967,41.867,-296.542,-0.1261,-91.36,0.066,1.181,none,0.0,0,1,0.954,0.938
2026-01-01 00:04:46,1013,17,drone,27.866,-18.545,19.851,incoming,230.635,6.751,361.32,0.0557,-50.958,8.373,-328.16,0.0497,-91.689,0.033,0.813,spot,13.137,0,1,0.794,0.859
2026-01-01 00:04:46,1014,13,drone,81.968,45.935,44.823,outgoing,211.209,4.14,285.09,0.2754,-60.293,11.071,774.151,-0.0555,-87.606,0.168,3.116,barrage,22.156,1,1,0.694,0.747
2026-01-01 00:04:46,1016,1,drone,99.52,-34.95,34.338,incoming,13.704,9.088,468.5,0.4443,-62.921,7.666,-500.742,-0.3641,-94.053,0.184,0.161,barrage,12.457,3,0,0.731,0.789
2026-01-01 00:04:47,1015,16,drone,80.494,-23.595,23.672,incoming,262.552,9.736,521.82,0.2266,-47.206,36.581,-260.156,-0.0928,-92.281,0.241,1.532,none,0.0,0,1,0.935,0.939
2026-01-01 00:04:49,1014,14,drone,81.399,40.052,39.695,outgoing,211.512,2.85,317.32,0.2559,-45.958,44.124,402.094,-0.0476,-88.248,0.062,0.755,none,0.0,0,1,0.973,0.954
2026-01-01 00:04:49,1015,17,drone,80.625,-21.467,21.843,incoming,262.338,9.371,468.8,0.2298,-45.3,35.622,-284.016,-0.1026,-93.771,0.112,3.346,none,0.0,0,1,0.935,0.987
2026-01-01 00:04:50,1013,18,drone,27.487,-20.212,20.1,incoming,229.534,7.389,354.09,0.0503,-45.976,28.626,-250.873,-0.0372,-91.894,0.136,1.675,none,0.0,0,1,0.95,0.954
2026-01-01 00:04:51,1015,18,drone,80.297,-19.693,19.845,incoming,263.056,9.136,485.03,0.2545,-45.243,36.972,-274.985,-0.1086,-92.245,0.134,1.889,none,0.0,0,1,0.927,0.935
2026-01-01 00:04:52,1014,15,drone,81.999,41.974,41.495,outgoing,211.833,4.303,324.91,0.2748,-44.959,45.329,493.684,-0.0752,-90.698,0.064,0.662,none,0.0,0,1,0.944,0.949
2026-01-01 00:04:52,1016,2,drone,99.143,-36.991,36.838,incoming,12.22,8.143,497.92,0.4533,-48.425,31.883,-522.134,-0.2346,-95.682,0.133,2.871,none,0.0,0,1,0.956,0.956
2026-01-01 00:04:53,1015,19,drone,80.231,-18.475,18.657,incoming,262.273,9.331,496.65,0.2543,-44.862,35.551,-246.568,-0.1083,-91.961,0.19,0.501,none,0.0,0,1,0.933,0.89
2026-01-01 00:04:54,1013,19,drone,27.457,-20.357,20.541,incoming,229.655,7.304,355.95,0.0486,-42.453,34.107,-319.949,-0.0335,-89.874,0.1,0.937,none,0.0,0,1,0.967,0.983
2026-01-01 00:04:55,1014,16,drone,82.388,39.909,40.038,outgoing,211.751,3.469,297.56,0.2651,-45.962,42.447,301.808,-0.0329,-90.796,0.209,2.018,none,0.0,0,1,0.951,0.976
2026-01-01 00:04:55,1015,20,drone,81.124,-18.764,17.404,incoming,262.501,10.176,512.75,0.2452,-49.84,25.62,-120.025,-0.0292,-91.172,0.1,1.107,spot,13.168,0,1,0.796,0.793
2026-01-01 00:04:58,1013,20,drone,27.658,-21.474,20.99,incoming,229.076,6.629,360.16,0.0424,-43.544,28.141,-234.338,-0.0583,-91.115,0.101,0.881,none,0.0,0,1,0.922,0.971
2026-01-01 00:04:58,1014,17,drone,83.446,39.727,39.378,outgoing,211.733,4.19,306.77,0.2776,-54.747,19.861,696.44,-0.1053,-89.816,0.054,2.827,spot,14.187,0,1,0.759,0.789
2026-01-01 00:04:58,1016,3,drone,99.344,-37.378,37.375,incoming,10.785,7.67,500.87,0.4429,-44.354,34.9,-499.787,-0.2315,-94.586,0.125,0.933,none,0.0,0,1,0.965,0.978
2026-01-01 00:05:01,1014,18,drone,82.472,38.28,38.308,outgoing,210.857,3.925,310.58,0.2248,-45.461,42.879,300.225,-0.0363,-87.613,0.026,1.442,none,0.0,0,1,0.956,0.961
2026-01-01 00:05:02,1013,21,drone,27.331,-21.096,21.033,incoming,229.508,6.611,380.77,0.0511,-44.626,28.869,-129.701,-0.0917,-90.397,0.137,1.755,none,0.0,0,1,0.955,0.977
2026-01-01 00:05:04,1014,19,drone,82.55,38.641,38.62,outgoing,210.706,3.92,304.37,0.2529,-47.696,38.624,268.475,-0.1022,-89.544,0.192,1.517,none,0.0,0,1,0.99,0.932
2026-01-01 00:05:04,1016,4,drone,97.939,-37.134,37.227,incoming,9.393,8.708,504.87,0.4649,-46.646,35.606,-571.782,-0.2424,-93.849,0.08,2.948,none,0.0,0,1,0.917,0.971
2026-01-01 00:05:06,1013,22,drone,27.332,-20.584,20.688,incoming,229.112,6.959,392.84,0.0508,-44.08,28.571,-362.051,-0.0684,-91.969,0.096,2.032,none,0.0,0,1,0.956,0.903
